index,title,topic_idx
11321,내륙 짙은 안개...청주공항 제주행 항공기 운항 차질,3
11322,국민의당 선진화법도 캐스팅보트…20일 개정 필요,6
11323,검찰 인사 실태조사…검찰개혁위원회 권고,2
11324,이례적인 이라크…각국 반정부 시위로 사상자 속출,4
11325,애플의 특허 소진은 미국 대법원 판례를 제시하며 퀄컴에 반격합니다,4
11326,"젤렌스키 우크라 대통령, 사카슈빌리 국적 회복",4
11327,"엔 핀셋 사사키 엔은 계속 상승하고 있으며, 연말에는 달러당 103엔입니다",4
11328,튀르키예의 군사 작전은 목표를 달성할 때까지 시리아 북부에서 계속됩니다,4
11329,조명균 천해성 윤영찬 등 고위급회담 대표단 명단 북에 통보,6
11330,넷마블 앱 매출 글로벌 톱10...리니지2 흥행 효과,1
11331,"정의장 법무부 장관, 여당 문제 심각하게 받아들여 여당에 전달",6
11332,30년간의 미국의 파나마 침공... 치유되지 않은 상처,4
11333,설 연휴 북한 주민들은 어떤 음식을 먹을까요,3
11334,규제 장벽 넘지 못해…카풀 앱 풀러스 CEO 사임·구조조정,1
11335,아프리카 기니 가뭄 해결을 위한 그린 테크놀로지 센터,0
11336,유전자 가위 교정에 성공한 인간 배아 유전자 가위,0
11337,"메시, 호날두 유럽축구연맹(UEFA) 올해의 팀 선정…EPL 선수 0명",5
11338,가을 야구 경기지만 MLB 아쿠냐가 도마 위에 올랐습니다,5
11339,"미국 유조선 공격, 이란 소행…진실과 화해에 증거 추가 공개",4
11340,새 책에서 당신 말이 맞습니다,3
11341,올해 WP 트럼프가 한 최악의 일은 쿠르드족을 배신한 것입니다,4
11342,"구글 플레이 기프트 코드, 온라인 판매 개시",0
11343,불법 외국인 고용 농성 해결을 위한 광주건설노동조합 시청 수석비서관,2
11344,중국 화웨이 거래 금지 추진에 美 반발…모든 수단 총동원,4
11345,오늘날의 투자 전략은 다시 은행과 정책입니다,1
11346,,1
11347,보수통합론 새로운 정치변수…여당·여당 정치쇼,6
11348,홍콩은 또한 보잉 737 맥스 항공편을 일시적으로 금지합니다,4
11349,러시아 신문 김정은 푸틴 25일 극동연방대학 정상회담,6
11350,하나금융투자 비트코인 가격 오르면 채권금리도 올라,1
11351,저는 정세와 작가가 생각하게 하는 드라마를 쓰고 싶습니다,3
11352,올 가을 캘리포니아의 3대 음식 축제,4
11353,아시안 게임에서 한국 야구 결승 진출은 승리 밖에 없습니다,5
11354,"장하성 주중대사, 언론 인터뷰서 한중 협력 확대 강조",6
11355,예약판매 시작한 갤럭시S8,0
11356,"금융위원회, 물가상승 고려해 자동차보험료 인상 조정",1
11357,"이란 국영 방송 앵커, 미국 수사기관에 구금",4
11358,,1
11359,시리아 벨기에 정부 IS 고아 6명 벨기에 도착,4
11360,국립중앙박물관장 이영훈 경주박물관장,2
11361,최희섭은 끝내기 홈런을 쳤지만 너무 피곤해서 빨리 집에 가고 싶었습니다,5
11362,야구에서 로봇 심판은 어떻게 일을 합니까,0
11363,"이슬람권 이스라엘, 폭격 규탄",4
11364,카메룬에서 약 160명의 학생들이 무장괴한들에게 납치되었다가 풀려났습니다,4
11365,휴전 후 시리아 반군 지역에서 민간인 6명 사망,4
11366,"워커 뷸러, 디비전시리즈 1차전 선발 확정",5
11367,"LG유플러스, U-Damage 지원 서비스 확대",0
11368,중국 북·미 정상회담 한반도 비핵화 기여 기대,4
11369,"결전을 앞둔 박항서, 박항서",5
11370,올림픽이 실감납니다... 당신 앞에서 시속 150km 봅슬레이를 봅슬레이로 뛰었습니다,5
11371,"남아프리카 대통령, 역대 최저 득표로 총선 승리 교훈",4
11372,벤수 정부 국경 구호 활동 지원 콘서트,3
11373,한국형 알파고 독자 개발…10년간 1000억원 이상 투자,0
11374,총선 D98석 쟁취하자…충북 새누리당 승리 다짐,6
11375,자유한국당 장관 후보자 7명 청문보고서 반려…부실 검증,6
11376,"화웨이, 폴란드에 5G 진출 조건으로 5년간 9000억원 투자 제시",0
11377,"월드컵 베팅업체 카잔배틀, 역대 3위",5
11378,정재송 코스닥협회 수석부회장 선출,1
11379,트럼프의 반감 워렌 트럼프는 2020년에 자유인이 아닐 수도 있습니다,4
11380,"이탈리아 반난민 부총리, 난민 65명과 함께 항구로 구조선 운항 불허",4
11381,"푸틴 아베, 모스크바서 회담…평화협정 협상 진전 보이지 않아",4
11382,"청춘의 땀에 젖은 소설, 미래를 구하라",3
11383,카카오텐센트와 손잡고 중국 웹툰 시장 본격 진출,0
11384,큰 이벤트 지켜보자…원·달러 환율 상승 시작,1
11385,술에 취해 말다툼하다 50대에 밀려서 사망…30대 징역 2년,2
11386,게시판 도서정가제 유통질서 시정 업무협약,1
11387,유영국 그림 7억7000만원에 낙찰…작가 사상 최고가,3
11388,증인이 없는 상황에서 맹공으로 시작된 구조조정 청문회는 수포로 돌아갔습니다,6
11389,손흥민과 군대에서 놀고 싶어요... 군대 설문조사,5
11390,"브라질 하원, 대통령 탄핵 가결… 정국, 폭풍 속으로 복귀",4
11391,"올림픽 금메달을 딴 헝가리 지방 시장, 성추문으로 사퇴",4
11392,"LG전자, IFA서 G7 씽큐 이어받은 중저가폰 2종 공개",0
11393,Google이 도와드립니다,0
11394,중국 관영언론 연일 대미 총성…끝까지 싸울 것,4
11395,"이민아, 베트남과 멀티골 결정전 필리핀과 56위 결정전 무조건 승리",5
11396,정진석 국회 가습기 살균제 피해 수사…청문회도 열려,2
11397,민주호남권 특별기구 설치…너무 걱정 안 하셔도 됩니다,6
11398,"2020 세계이식학회 학술대회, 서울 개최",2
11399,코스피 상승 시작…2100선 회복 시도 1단계,1
11400,네 명의 터키 노동자들이 나이지리아에서 무장괴한들에 의해 납치되었습니다,4
11401,국방전산정보원장 등 개방직 8명 채용,2
11402,반공화국 적대행위로 미국을 체포한 북한,6
11403,"신한, 스타트업 기술대출 개시",1
11404,경기 중부 11개 도시 미세먼지 주의보,3
11405,"MLB 메릴 켈리, 두 달 만에 승리 투수…시즌 8승",5
11406,"LG전자, 오늘부터 북미서 G6 예약판매… 프로모션도 강화",0
11407,이르면 다음달 자동차보험료 인상...올해 두번째,1
11408,대부분 영하권…서울 6.3도 대관령 11.2도,3
11409,롯데카드로 결제하면 티켓이 하나 더 나옵니다,3
11410,"홍윤식 20대 총선, 역대 어느 선거보다 엄격",6
11411,"김연경, 중국전 후 감수성 좋아졌을 듯",5
11412,8월 나선서 국제상품전…외국기업 참가 저조,6
11413,박 대통령은 자기 정치에서 벗어나야 합니다,6
11414,"과테말라 10대, 포켓몬 고 게임 처음으로 총에 맞아 숨졌습니다",4
11415,"맨시티, 승부차기 끝에 레스터 꺾고 리그컵 4강 진출",5
11416,조태룡 강원FC 대표 사퇴 의사…진실 밝혀질 것,5
11417,"NC 구창모, 아웃카운트 1개 잡아내 강판…⅔이닝 6실점",5
11418,"홍콩 정부, 오늘 오후 송환법 제안 잠정 연기 발표",4
11419,만약 새 책이 인류와 공통된 언어를 가지고 있다면,3
11420,"박항서, 베트남 AFC U23 결승서 우즈베키스탄에 패",5
11421,"볼리비아 대통령 모랄레스, 집권 14년 만에 사임",4
11422,"SK 문경은 감독, 새 외국인 메이스 팀에 녹아들 것 승인",5
11423,NBA 블러드 웨스턴 PO 대회...5일부터 9일까지 1경기...,5
11424,"브뤼셀 테러공항, 테러 취약지역…항공안전 비상",4
11425,"내일 날씨, 찬바람, 추운 겨울...서울 영하 8도",3
11426,씨에스윈드 260억원 풍력타워 공급계약,1
11427,"S. 한국, 스위스 통화스와프 체결…두 번째 기축통화",1
11428,"보건, 자동차 등 6대 전략분야 IoT 상용화 집중 지원",0
11429,아시안 게임 대한민국 여자 배구 인도네시아와 8강전,5
11430,높은 예로 시작하는 학위 수여식,2
11431,100명 중 99명이 감당할 수 없는 100GB 데이터 속도 경쟁,1
11432,직장 내 괴롭힘 금지 관련 국회 본회의 통과,2
11433,"여자축구 8강 탈락, 17세 이하(U17) 월드컵 콜롬비아전서 1...",5
11434,18년 만의 우승을 앞둔 문경은 원주 복귀 불가,5
11435,철도 자전거를 타고 여름밤을 즐기세요…문경에서 야간 운행,3
11436,통일부 박 대통령이 김정일에게 보낸 편지는 전달되지 않았습니다,6
11437,류현진 사이영상 경쟁자 셔저와 디그롬 나란히 평균자책점 상승,5
11438,"국가정보원, 15년간 수면테러방지법 협상 대상이 돼서는 안 됩니다",2
11439,옐런 미국 연준 의장은 몇 달 안에 금리를 인상하는 것이 적절할 수 있습니다,4
11440,랜섬웨어 피해 복구 중인 인터넷…해커 논란과 13억 협상,0
11441,"오스트리아 제1당 민족주의당, 극단주의 금지 추진…극우 반발",4
11442,아프리카TV에서 2번 클릭으로 VOD를 만드는 사용자 클립,0
11443,"러시아 언론, 북러 국경 넘어오는 김정은 위원장 전용열차",4
11444,사드 갈등 멈추지 않고 있는 박 대통령의 진심 어린 소식,6
11445,코스피 하락 출발 후 상승 반전… 장중 2070선 회복,1
11446,게시판 밀양시 용평마을 NH선물 자매결연,2
11447,"KT, PC방 전용 통신 서비스 게임허브 출시",0
11448,천정배 외교관 딸 만나러 이란행…다음 행보 계획,2
11449,튀르키예에 이어 그리스도는 리비아 사태 해결에 자신의 발언권을 주장합니다,4
11450,"최문순 지사, 2021년 동계아시안게임 남북 공동 개최 검토",5
11451,카카오 인공지능 분야 스타트업 해외 진출 지원,0
11452,"과학기술정보통신부, 아프리카 학생 대상 RD 교육 추진",0
11453,인종의 개념은 창조되었습니다... 과학은 새로운 책 인종주의를 주입했습니다,3
11454,공천 내홍이 후보 등록 마감으로 절정에 달했습니다,6
11455,"운영위원회, 국회법 처리…법안심사소위 월 2회 이상",6
11456,"최기영 장관, 과학기술정보통신기술(ICT) 희망…투자 확대 및 RD 혁신",2
11457,한국인 최초 연방하원의원 캐나다 총선,4
11458,해군 북한 대량살상무기(WMD) 선박 차단 훈련…유엔 제재 종합 대비태세 점검,6
11459,황사가 온 것 같아요,3
11460,정지선 현대백화점그룹 회장 신년사,1
11461,스노우 1100 힐 패트롤,3
11462,북한 SLBM 발사 관련 NSC 상임위원회 개최,6
11463,마음으로 본격적인 외교…공공외교법 시행령 포괄적 해결,6
11464,부서별 연구비 관리체계 통합의 첫 단계,0
11465,일본 오키나와 미군기지 이전 주민투표 24일 실시,4
11466,호나우지뉴는 크리켓의 나라인 파키스탄에서 축구 경기를 열었습니다,5
11467,결승골 기여 손흥민 6.7점…팀내 2위,5
11468,현직 여성 기자를 성추행한 주간지 대표에게 징역형 집행유예,2
11469,김현미 장관 김경수 경남지사 발언 경청,6
11470,제21차 세계한인대회 개막… 한국인 경제 네트워크 강화,2
11471,KIST 학술협력 연구 본격화,2
11472,정보유출 파문에도 페이스북 이용자 충성도 큰 변화 없어,0
11473,여자 농구 월드컵 미국서 10번째 우승…한국 14위,5
11474,SKT 남자직원 1분기 급여만 5300만원…2.4배 KT,1
11475,외로워요 노래 배웠나요… 멸종위기 희귀고래 노래 첫 녹음,3
11476,맨유 린가드와 2021년까지 재계약…주 최대 1억4000만원,5
11477,해외 청년 창업 및 구직자 간담회,2
11478,프로농구 현대모비스 SK 완파…전 구단 상대 시즌 첫 승,5
11479,"KT, 연세대 5G 상용망 기반 연구 플랫폼 출시",0
11480,올해 프로야구 미스터 올스타 부상은 KIA 세단 더...,5
11481,중소기업 맞춤형 강의…카카오 상생교실 시작,3
11482,장난감은 군비 경쟁…레고는 점점 더 폭력적이 되고 있습니다,2
11483,중·러·이란 합동 해상훈련…중·러·미 상황 점검할 것,4
11484,"쌍용자동차, 2016 코란도 투리스모 플러스 출시",1
11485,"북, 인공위성 발사·수소탄 보유 군사력…체제 결속 독려",6
11486,혼란에 빠진 이라크…친이란 성향의 총리 후보 사퇴,4
11487,헤이즈항공 지난해 연결기준 영업이익 18억원…흑자 반전,1
11488,아베 9월 개각 참의원 선거 절반 승리 예상,4
11489,"삼성, 2분기 스마트워치 시장 3위로 추락...핏비트 선전",1
11490,KT 기가 인터넷 가입자 150만명 돌파,0
11491,"민주 개헌안 불가피...자유한국당, 개헌열차 제동 비판",6
11492,서울 아파트 시장 살펴보면…2주 연속 전국 보합세,1
11493,"신태용 월드컵 감독 묘수…신의 한 수일까, 자충수일까",5
11494,"김정은 북한 국무위원장, 신형 ICBM 엔진 사출시험 점검…완전 성공",6
11495,"프로농구 현대모비스 DB, 4연승...레이건, 쐐기 블록슛...",5
11496,트랜스젠더 여성은 남자화장실이나 여자화장실에 가야 합니다,2
11497,여당 친박·비박 핵심 정당 연찬회 후 계파 청산 합의,6
11498,통신비 인하에 도움 될까…휴대전화 보조금 별도 공시 도입 탄력성,1
11499,6월부터 9일간 열리는 페루의 태양 축제,4
11500,"영국-EU 상임의장국 정상회담…터키 브렉시트 협상, 서둘러달라",4
11501,"북한 핵실험, 대외관계 확대, 북한 김영남 핵보유국에 맞춰 발전",6
11502,단둥에서 북중 교역의 무게중심인 옌볜자치주로 이동하는 조짐,6
11503,벤투호 12일 출국…호주·우즈베키스탄과 아시안컵 리허설,5
11504,"경기북부 전역 호우특보…의정부 201mm 아래, 총 2단계",3
11505,"통일부 북한 엘리트 탈북, 김정은 체제 균열 조짐",6
11506,뮬러 보고서 화재 관련 미국 정치적 논란…무죄 입증 vs 원본 공개,4
11507,사형제를 노리는 이집트 기자가 올해 세계 언론자유상을 받습니다,4
11508,융커 의장은 영국의 질서 있는 EU 탈퇴에 대해 그다지 낙관적이지 않습니다,4
11509,"문재인정부 첫 과학기술장관회의, 연구자 중심 RD 집중",6
11510,"문 대통령, 유남석 헌법재판소장 임명장 수여",6
